,group,layer,name,lat,lon,drive_time_s,walk_time_s
4532,Infrastructure,Street Lighting,3302 : STREET LAMP (21) MONKS CROSS LINK HUNTIN,53.989492775293584,-1.042068675388519,524.2670697411589,4753.857412639739
4533,Infrastructure,Street Lighting,3303 : STREET LAMP (32) MONKS CROSS LINK HUNTIN,53.99252173475364,-1.042075487497698,524.2670697411589,4994.721956017809
4534,Infrastructure,Street Lighting,3305 : STREET LAMP (36) MONKS CROSS LINK HUNTIN,53.99373596805558,-1.04218492709479,524.2670697411589,4813.150226954481
4535,Infrastructure,Street Lighting,3306 : STREET LAMP (35) MONKS CROSS LINK HUNTIN,53.99340481309792,-1.04236030639813,524.2670697411589,4994.149040191839
4536,Infrastructure,Street Lighting,11087 : STREET LAMP (1) GREEN WAY HUNTINGTON,53.9941895707141,-1.056360434433063,490.6160382427932,3697.0073128181716
4537,Infrastructure,Street Lighting,11176 : STREET LAMP (3) HALLARD WAY STRENSALL,54.0335534868638,-1.036705808363065,895.9428940011117,7115.203382964581
4538,Infrastructure,Street Lighting,11177 : STREET LAMP (2) HALLARD WAY STRENSALL,54.03337705986299,-1.03712211738358,895.2419260498173,7109.5956393542265
4539,Infrastructure,Street Lighting,11178 : STREET LAMP (1) HALLARD WAY STRENSALL,54.033407925872474,-1.037609980419135,888.3479586344597,7054.443900031366
4540,Infrastructure,Street Lighting,8248 : STREET LAMP (2) SURREY WAY RAWCLIFFE,53.976866176677824,-1.107647441680833,289.05458659959373,2080.3818868577364
4541,Infrastructure,Street Lighting,11364 : STREET LAMP (2) FOOTPATH FROM HUNTINGTON,53.991043712644654,-1.06439336657837,505.70016210320915,3106.0084658151563
4542,Infrastructure,Street Lighting,11365 : STREET LAMP (3) FOOTPATH FROM HUNTINGTON,53.99111160004031,-1.065032455713519,415.0008854479528,3089.2375172741095
4543,Infrastructure,Street Lighting,11368 : STREET LAMP (3) HAMBLETON WAY HUNTINGTON,53.99053854101709,-1.060698345263038,477.3275749462196,3272.440609433755
4544,Infrastructure,Street Lighting,11369 : STREET LAMP (1) HAMBLETON WAY HUNTINGTON,53.9905014460004,-1.059402724144975,463.67497458623967,3304.805748264094
4545,Infrastructure,Street Lighting,11371 : STREET LAMP (2) HAMBLETON WAY HUNTINGTON,53.99047051134586,-1.06004402093715,470.2180521503807,3329.3167918004665
4546,Infrastructure,Street Lighting,11372 : STREET LAMP (4) HAMBLETON WAY HUNTINGTON,53.99069619129126,-1.061320151330698,477.3275749462196,3272.440609433755
4547,Infrastructure,Street Lighting,11373 : STREET LAMP (6) HAMBLETON WAY HUNTINGTON,53.99070476073822,-1.062418136493506,484.77287587929055,3212.8782019691876
4548,Infrastructure,Street Lighting,11374 : STREET LAMP (5) HAMBLETON WAY HUNTINGTON,53.990746242441084,-1.06197488338735,484.77287587929055,3212.8782019691876
4549,Infrastructure,Street Lighting,11398 : STREET LAMP (2) HAWTHORN SPINNEY HUNTING,53.98800956537098,-1.064873113568933,442.5007613481,3140.466901672265
4550,Infrastructure,Street Lighting,11399 : STREET LAMP (1) HAWTHORN SPINNEY HUNTING,53.98815737696674,-1.065388358558664,442.5007613481,3140.466901672265
4551,Infrastructure,Street Lighting,11401 : STREET LAMP (3) HAWTHORN SPINNEY HUNTING,53.988031776204785,-1.064262556722164,431.3275549784562,3051.0812507151145
4552,Infrastructure,Street Lighting,11402 : STREET LAMP (5) HAWTHORN SPINNEY HUNTING,53.987443039006074,-1.063680944114792,426.2016934025035,3010.074358107493
4553,Infrastructure,Street Lighting,11403 : STREET LAMP (4) HAWTHORN SPINNEY HUNTING,53.98790145715,-1.063685919375952,431.3275549784562,3051.0812507151145
4554,Infrastructure,Street Lighting,11513 : STREET LAMP (68) HUNTINGTON ROAD HUNTING,53.981530980349255,-1.067396971436825,328.61189502785584,2397.4361396847917
4555,Infrastructure,Street Lighting,11611 : STREET LAMP (1) IKIN WAY HUNTINGTON,54.001048794317626,-1.057700524693671,532.8555229622735,4030.6936454362767
4556,Infrastructure,Street Lighting,11691 : STREET LAMP (2) JOCKEY LANE HUNTINGTON,53.98628490140807,-1.058094580915488,429.7902833865184,3019.5856508756247
4557,Infrastructure,Street Lighting,11692 : STREET LAMP (1) JOCKEY LANE HUNTINGTON,53.98632574401219,-1.058718946114943,422.318741399976,3013.6322953993376
4558,Infrastructure,Street Lighting,11693 : STREET LAMP (7) JOCKEY LANE HUNTINGTON,53.986434338992986,-1.055376546450989,443.6680428487335,3146.040778918752
4559,Infrastructure,Street Lighting,11703 : STREET LAMP (22) JOCKEY LANE HUNTINGTON,53.98555397869157,-1.048594695505669,486.20019272453254,3510.4294892523944
4560,Infrastructure,Street Lighting,16742 : STREET LAMP (7) STRENSALL ROAD,54.00470368412658,-1.056153295254212,572.0586702960316,4551.096605743621
4561,Infrastructure,Street Lighting,16743 : STREET LAMP (24) STRENSALL ROAD,54.00072803869075,-1.058058653263253,530.785435613131,4014.132946643136
4562,Infrastructure,Street Lighting,16747 : STREET LAMP (26) STRENSALL ROAD,54.00120311415158,-1.057895372222523,534.3925922503854,4042.990199741172
4563,Infrastructure,Street Lighting,16748 : STREET LAMP (29) STRENSALL ROAD,54.00195544605663,-1.057558004429902,538.6968934141931,4106.506187228805
4564,Infrastructure,Street Lighting,16749 : STREET LAMP (33) STRENSALL ROAD,54.00293231275955,-1.057200298254557,550.5744104308885,4197.150446033584
4565,Infrastructure,Street Lighting,16750 : STREET LAMP (34) STRENSALL ROAD,54.00328313409224,-1.057238145287255,550.5744104308885,4197.150446033584
4566,Infrastructure,Street Lighting,16769 : STREET LAMP (1) STEPHENSON CLOSE HUNTING,53.9805023629914,-1.06456841082389,393.8180881455619,2492.864551577667
4567,Infrastructure,Street Lighting,16770 : STREET LAMP (3) STEPHENSON CLOSE HUNTING,53.980436639925394,-1.065362815890343,390.5526581518902,2466.7411116282933
4568,Infrastructure,Street Lighting,16771 : STREET LAMP (4) STEPHENSON CLOSE HUNTING,53.98026827171446,-1.06567155519548,398.2784979393267,2528.547829927785
4569,Infrastructure,Street Lighting,16772 : STREET LAMP (5) STEPHENSON CLOSE HUNTING,53.980272064416894,-1.066159427648898,398.2784979393267,2528.547829927785
4570,Infrastructure,Street Lighting,16773 : STREET LAMP (2) STEPHENSON CLOSE HUNTING,53.980433556599955,-1.064966418029976,390.5526581518902,2466.7411116282933
4571,Infrastructure,Street Lighting,16846 : STREET LAMP (9) ABBOTS GAIT HUNTINGTON,54.0029824769063,-1.059014732517497,553.3949637131145,4195.0091714430055
4572,Infrastructure,Street Lighting,16848 : STREET LAMP (15) ABBOTS GAIT HUNTINGTON,54.00432216799212,-1.057931771359305,565.4196774932981,4291.206881684474
4573,Infrastructure,Street Lighting,16849 : STREET LAMP (16) ABBOTS GAIT HUNTINGTON,54.00446248124924,-1.05748614060663,567.2624009766907,4493.8805543736
4574,Infrastructure,Street Lighting,16850 : STREET LAMP (7) ABBOTS GAIT HUNTINGTON,54.00266807944705,-1.059037075748742,553.3949637131145,4195.0091714430055
4575,Infrastructure,Street Lighting,17018 : STREET LAMP (1) ALBERT CLOSE HUNTINGTON,53.978268385319254,-1.062773412853397,364.383745730737,2558.2351633214053
4576,Infrastructure,Street Lighting,17054 : STREET LAMP (12) ABBOTS GAIT HUNTINGTON,54.00384169174843,-1.058552903615199,565.4196774932981,4291.206881684474
4577,Infrastructure,Street Lighting,17056 : STREET LAMP (11) ABBOTS GAIT HUNTINGTON,54.003565029861576,-1.058803255394517,565.4196774932981,4222.883981917521
4578,Infrastructure,Street Lighting,17057 : STREET LAMP (14) ABBOTS GAIT HUNTINGTON,54.0041265028993,-1.058195562481718,565.4196774932981,4291.206881684474
4579,Infrastructure,Street Lighting,17058 : STREET LAMP (8) ABBOTS GAIT HUNTINGTON,54.00278370636678,-1.058881902701841,553.3949637131145,4195.0091714430055
4580,Infrastructure,Street Lighting,17059 : STREET LAMP (10) ABBOTS GAIT HUNTINGTON,54.003242720020516,-1.05896309446859,553.3949637131145,4222.883981917521
4581,Infrastructure,Street Lighting,17128 : STREET LAMP (2) CRINAN COURT HUNTINGTON,54.00208726022122,-1.056029375407981,559.4825198070353,4243.709620194371
4582,Infrastructure,Street Lighting,3475 : STREET LAMP (7) MOOR LANE STRENSALL,54.033443191211084,-1.034158603513043,917.4000792488545,7265.202713706326
4583,Infrastructure,Street Lighting,3476 : STREET LAMP (6) MOOR LANE STRENSALL,54.03322372219157,-1.03369037824081,917.4000792488545,7265.202713706326
4584,Infrastructure,Street Lighting,3477 : STREET LAMP (9) MOOR LANE STRENSALL,54.03395193255232,-1.03483389016032,919.0535988684173,7278.430870662829
4585,Infrastructure,Street Lighting,12997 : STREET LAMP (2) HUNTERS CLOSE DUNNINGTON,53.96372534485999,-0.988349281267555,662.8919981968056,5582.028153394679
4586,Infrastructure,Street Lighting,12998 : STREET LAMP (1) HUNTERS CLOSE DUNNINGTON,53.96332406220225,-0.987657827327998,656.5869254173468,5531.587571159009
4587,Infrastructure,Street Lighting,13088 : STREET LAMP (4) HORSFIELD WAY DUNNINGTON,53.965148347339806,-0.972781983012249,761.0335833573055,6367.160834678678
4588,Infrastructure,Street Lighting,13092 : STREET LAMP (9) HORSFIELD WAY DUNNINGTON,53.9663045282546,-0.974506610679441,748.3976010467746,6266.072976194431
4589,Infrastructure,Street Lighting,13093 : STREET LAMP (11) HORSFIELD WAY DUNNINGTO,53.96669755167556,-0.975274407512813,741.8101217416909,6213.373141753761
4590,Infrastructure,Street Lighting,13094 : STREET LAMP (12) HORSFIELD WAY DUNNINGTO,53.96677437221025,-0.975851791673709,741.8101217416909,6213.373141753761
4591,Infrastructure,Street Lighting,13095 : STREET LAMP (8) HORSFIELD WAY DUNNINGTON,53.966031828413506,-0.974147449459123,748.3976010467746,6266.072976194431
4592,Infrastructure,Street Lighting,13096 : STREET LAMP (6) HORSFIELD WAY DUNNINGTON,53.96547887020098,-0.973597008243776,761.0335833573055,6367.160834678678
4593,Infrastructure,Street Lighting,13097 : STREET LAMP (7) HORSFIELD WAY DUNNINGTON,53.96576016673774,-0.973910218334406,754.8459736399263,6317.659956939645
4594,Infrastructure,Street Lighting,13098 : STREET LAMP (5) HORSFIELD WAY DUNNINGTON,53.965304753052244,-0.97320495475657,761.0335833573055,6367.160834678678
4595,Infrastructure,Street Lighting,13123 : STREET LAMP (4) TRANBY AVENUE OSBALDWICK,53.95783173463289,-1.031256897812496,399.7683184246121,3036.596411892639
4596,Infrastructure,Street Lighting,13124 : STREET LAMP (3) TRANBY AVENUE OSBALDWICK,53.958184163569754,-1.031492587944288,391.09459043827576,2967.206588001948
4597,Infrastructure,Street Lighting,13126 : STREET LAMP (2) TRANBY AVENUE OSBALDWICK,53.95850668914922,-1.031363194522305,391.09459043827576,2967.206588001948
4598,Infrastructure,Street Lighting,13180 : STREET LAMP (3) UNDERCROFT DUNNINGTON,53.966111998948946,-0.976172883322157,748.9671548058508,6133.737793333372
4599,Infrastructure,Street Lighting,13181 : STREET LAMP (2) UNDERCROFT DUNNINGTON,53.966316084116364,-0.975863013790127,748.9671548058508,6213.373141753761
4600,Infrastructure,Street Lighting,13182 : STREET LAMP (1) UNDERCROFT DUNNINGTON,53.966537490618244,-0.975476498115463,741.8101217416909,6213.373141753761
4601,Infrastructure,Street Lighting,13312 : STREET LAMP (10) THE VILLAGE STOCKTON ON,53.996483107330164,-0.999805743370819,735.625891340111,5385.2560393634685
4602,Infrastructure,Street Lighting,13313 : STREET LAMP (9) THE VILLAGE STOCKTON ON ,53.996288835363714,-1.000222269747053,724.9316847763703,5363.947552135551
4603,Infrastructure,Street Lighting,11738 : STREET LAMP (21) JOCKEY LANE HUNTINGTON,53.985421958756504,-1.048948462756983,486.20019272453254,3474.7281975415167
4604,Infrastructure,Street Lighting,13317 : STREET LAMP (1) STOCKTON LANE HOPGROVE,53.99279035029497,-1.006468327470435,675.9624522940718,4947.847820240216
4605,Infrastructure,Street Lighting,13403 : STREET LAMP (1) VICARAGE GARDENS OSBALDW,53.957811784409834,-1.041102734493611,324.48643359445197,2434.341333251358
4606,Infrastructure,Street Lighting,9344 : STREET LAMP (1) DERWENT DRIVE WHELDRAKE,53.895122785824775,-0.973874379158605,1093.575888434818,8806.103241250023
4607,Infrastructure,Street Lighting,9357 : STREET LAMP (4) DELWOOD FULFORD,53.93423266691159,-1.072730507995817,308.14296598088424,3608.3773700750253
4608,Infrastructure,Street Lighting,9358 : STREET LAMP (2) DELWOOD FULFORD,53.93456886380249,-1.072037637682451,298.99818402592985,3578.7472829792614
4609,Infrastructure,Street Lighting,9359 : STREET LAMP (3) DELWOOD FULFORD,53.934437006107636,-1.072421350771139,308.14296598088424,3578.7472829792614
4610,Infrastructure,Street Lighting,9360 : STREET LAMP (1) DELWOOD FULFORD,53.93453825935818,-1.071566127290206,298.99818402592985,3535.2191144353906
4611,Infrastructure,Street Lighting,9398 : STREET LAMP (3) FENWICKS LANE FULFORD,53.93524326362476,-1.073241271755617,295.24127436557796,3551.190992468728
4612,Infrastructure,Street Lighting,9407 : STREET LAMP (18) FIELD LANE HESLINGTON,53.950194072955355,-1.03263748974514,400.87281078919307,3155.764505347786
4613,Infrastructure,Street Lighting,9408 : STREET LAMP (19) FIELD LANE HESLINGTON,53.95001716179159,-1.032992042289984,400.87281078919307,3155.764505347786
4614,Infrastructure,Street Lighting,9409 : STREET LAMP (5) FIELD LANE HESLINGTON,53.9524686567499,-1.0304819879777,387.12606424668024,3359.0533757749417
4615,Infrastructure,Street Lighting,9410 : STREET LAMP (8) FIELD LANE HESLINGTON,53.95224633242398,-1.030776669161399,396.3436083589588,3340.543446430986
4616,Infrastructure,Street Lighting,9411 : STREET LAMP (6) FIELD LANE HESLINGTON,53.95247899371394,-1.030649372379094,387.12606424668024,3340.543446430986
4617,Infrastructure,Street Lighting,9412 : STREET LAMP (4) FIELD LANE HESLINGTON,53.95272950466303,-1.030506420480225,387.12606424668024,3384.7850497408276
4618,Infrastructure,Street Lighting,9413 : STREET LAMP (2) FIELD LANE HESLINGTON,53.95297152123726,-1.030424620040948,387.12606424668024,3384.7850497408276
4619,Infrastructure,Street Lighting,9414 : STREET LAMP (1) FIELD LANE HESLINGTON,53.95295060067627,-1.030059375744904,387.12606424668024,3384.7850497408276
4620,Infrastructure,Street Lighting,9416 : STREET LAMP (49) FIELD LANE HESLINGTON,53.94630056688942,-1.044794532444624,326.65123755192604,2735.4646935161354
4621,Infrastructure,Street Lighting,9417 : STREET LAMP (15) KIMBERLOW LANE,53.95016236658184,-1.027645589595261,422.59504536864523,3686.983938616462
4622,Infrastructure,Street Lighting,9418 : STREET LAMP (32) FIELD LANE HESLINGTON,53.94863278672254,-1.038570325745258,366.72637797957884,2870.701898846152
4623,Infrastructure,Street Lighting,9419 : STREET LAMP (22) FIELD LANE HESLINGTON,53.94950500791239,-1.034131447642168,394.72509281918923,3816.4226187035915
4624,Infrastructure,Street Lighting,9421 : STREET LAMP (24) FIELD LANE HESLINGTON,53.949410436635944,-1.034666937337686,394.72509281918923,3082.1262743392754
4625,Infrastructure,Street Lighting,9423 : STREET LAMP (7) FIELD LANE HESLINGTON,53.95224498107517,-1.030609077525338,396.3436083589588,3340.543446430986
4626,Infrastructure,Street Lighting,904 : STREET LAMP (4) SPRINGFIELD CLOSE HEWORT,53.97095044364463,-1.042021018882553,412.03781307654185,2801.041935718935
4627,Infrastructure,Street Lighting,9424 : STREET LAMP (33) FIELD LANE HESLINGTON,53.94845512972098,-1.038833434263448,366.72637797957884,2860.0224123925154
4628,Infrastructure,Street Lighting,9425 : STREET LAMP (34) FIELD LANE HESLINGTON,53.94841409416645,-1.039321961069952,366.72637797957884,2860.0224123925154
4629,Infrastructure,Street Lighting,9426 : STREET LAMP (29) FIELD LANE HESLINGTON,53.948891285915465,-1.037177808090877,380.21374956246854,3983.618504678674
4630,Infrastructure,Street Lighting,9427 : STREET LAMP (28) FIELD LANE HESLINGTON,53.94899509538164,-1.036672591465804,380.21374956246854,3950.019525053552
4631,Infrastructure,Street Lighting,9428 : STREET LAMP (27) FIELD LANE HESLINGTON,53.9490899172514,-1.036167580650143,380.21374956246854,3872.414310133006
4632,Infrastructure,Street Lighting,9429 : STREET LAMP (10) FIELD LANE HESLINGTON,53.95174469408104,-1.030986385953179,384.92523435781754,3266.7366945229646
4633,Infrastructure,Street Lighting,2272 : STREET LAMP (13) WETHERBY ROAD RUFFORTH,53.95656409110941,-1.197156037896655,737.5794723710744,5751.270961517274
4634,Infrastructure,Street Lighting,2273 : STREET LAMP (6) WETHERBY ROAD RUFFORTH,53.95808402530675,-1.198650878366404,750.2993769761863,5912.055467314446
4635,Infrastructure,Street Lighting,2591 : STREET LAMP (10) WILSTROP FARM ROAD COPM,53.91302762118126,-1.145163208660636,659.6046172850415,7035.9713852339455
4636,Infrastructure,Street Lighting,2592 : STREET LAMP (9) WILSTROP FARM ROAD COPMA,53.912932556385904,-1.145697983060001,658.732144008946,7028.991599025181
4637,Infrastructure,Street Lighting,2593 : STREET LAMP (8) WILSTROP FARM ROAD COPMA,53.91271514406466,-1.145458830154222,656.1442811759733,7008.2886963614
4638,Infrastructure,Street Lighting,2594 : STREET LAMP (7) WILSTROP FARM ROAD COPMA,53.91255024395373,-1.145020700684988,654.0172934462495,6991.272794523609
4639,Infrastructure,Street Lighting,2595 : STREET LAMP (5) WILSTROP FARM ROAD COPMA,53.91280587533459,-1.144315191956157,650.4657794715954,6962.860682726377
4640,Infrastructure,Street Lighting,2596 : STREET LAMP (4) WILSTROP FARM ROAD COPMA,53.913046456057415,-1.14402102828763,662.8867182664058,6891.343920845488
4641,Infrastructure,Street Lighting,2598 : STREET LAMP (2) WILSTROP FARM ROAD COPMA,53.913272842657754,-1.142996396942368,633.6723929846377,6891.343920845488
4642,Infrastructure,Street Lighting,2600 : STREET LAMP (6) WILSTROP FARM ROAD COPMA,53.91260145559932,-1.144639062132114,650.4657794715954,6962.860682726377
4643,Infrastructure,Street Lighting,2650 : STREET LAMP (3) WILLOW CROFT UPPER POPPL,53.97858408809026,-1.158964911510049,571.073416810584,5392.265286131472
4644,Infrastructure,Street Lighting,2651 : STREET LAMP (5) WILLOW CROFT UPPER POPPL,53.97899640819645,-1.158804129388843,572.9704003570419,5407.441154503134
4645,Infrastructure,Street Lighting,2652 : STREET LAMP (4) WILLOW CROFT UPPER POPPL,53.978756538664,-1.159205401524861,572.9704003570419,5407.441154503134
4646,Infrastructure,Street Lighting,2654 : STREET LAMP (1) WILLOW CROFT UPPER POPPL,53.97860443626828,-1.158019147776906,566.857028657161,5358.534180904087
4647,Infrastructure,Street Lighting,2855 : STREET LAMP (1) WOLSEY DRIVE BISHOPTHORP,53.91818209694726,-1.100202932325252,470.2989512367787,4507.234958555806
4648,Infrastructure,Street Lighting,2856 : STREET LAMP (2) WOLSEY DRIVE BISHOPTHORP,53.91804218589022,-1.100723612628873,477.08140758673335,4561.494609355443
4649,Infrastructure,Street Lighting,2875 : STREET LAMP (1) YEW TREE CLOSE RUFFORTH,53.95769485269076,-1.198246854772573,750.2993769761863,5853.03019835817
4650,Infrastructure,Street Lighting,2876 : STREET LAMP (3) YEW TREE CLOSE RUFFORTH,53.95794048458085,-1.197342987807793,758.8792069360475,5910.866056894098
4651,Infrastructure,Street Lighting,3121 : STREET LAMP (3) MILLFIELD LANE NETHER PO,53.98600246920038,-1.145410350431203,613.1393085954006,5773.363620557734
4652,Infrastructure,Street Lighting,3122 : STREET LAMP (5) MILLFIELD LANE NETHER PO,53.98492796841573,-1.144715609395726,607.9421907953299,5749.239743714424
4653,Infrastructure,Street Lighting,3123 : STREET LAMP (4) MILLFIELD LANE NETHER PO,53.98538044241668,-1.145148588616971,616.0495176794876,5796.64529323043
4654,Infrastructure,Street Lighting,3128 : STREET LAMP (1) MILLFIELD LANE NETHER PO,53.98696392596976,-1.146641218255326,620.2573925965556,5830.308292566974
4655,Infrastructure,Street Lighting,3129 : STREET LAMP (8) MILLFIELD LANE NETHER PO,53.98321799826514,-1.143134222501942,590.5827791215064,5595.066765614524
4656,Infrastructure,Street Lighting,9136 : STREET LAMP (2) DEACONS COURT COPMANTHOR,53.913303541111624,-1.141001418550873,632.7408594948878,6821.061322912716
4657,Infrastructure,Street Lighting,9148 : STREET LAMP (1) DEANS CLOSE BISHOPTHORPE,53.92136093160792,-1.10582953510494,468.04274083444966,4528.364958962971
4658,Infrastructure,Street Lighting,9149 : STREET LAMP (2) DEANS CLOSE BISHOPTHORPE,53.92104458717517,-1.105592656423998,473.22518937823094,4557.722746733894
4659,Infrastructure,Street Lighting,9252 : STREET LAMP (4) DIKELANDS LANE UPPER POP,53.9823061755995,-1.150167496656035,558.1686482393301,5333.59833770917
4660,Infrastructure,Street Lighting,9253 : STREET LAMP (6) DIKELANDS LANE UPPER POP,53.98366757021298,-1.150765009492549,573.5085327362322,5456.317413684386
4661,Infrastructure,Street Lighting,9254 : STREET LAMP (2) ORCHARD ROAD UPPER POPPL,53.9812862698621,-1.149563062397473,548.6639182059185,5257.5604974418775
4662,Infrastructure,Street Lighting,9255 : STREET LAMP (3) DIKELANDS LANE UPPER POP,53.98189203656364,-1.150069184649885,555.5946016510925,5313.005965003269
4663,Infrastructure,Street Lighting,9257 : STREET LAMP (1) DIKELANDS LANE UPPER POP,53.980168048165055,-1.149036904524728,539.0044247764405,5180.284550006053
4664,Infrastructure,Street Lighting,9259 : STREET LAMP (2) DIKELANDS CLOSE UPPER PO,53.98026416587247,-1.149919345674101,539.0044247764405,5180.284550006053
4665,Infrastructure,Street Lighting,9260 : STREET LAMP (3) DIKELANDS CLOSE UPPER PO,53.98007749296513,-1.15021286241137,549.5749972914757,5264.849130126335
4666,Infrastructure,Street Lighting,9261 : STREET LAMP (1) DIKELANDS CLOSE UPPER PO,53.980305327440405,-1.149384817287508,539.0044247764405,5180.284550006053
4667,Infrastructure,Street Lighting,9262 : STREET LAMP (4) DIKELANDS CLOSE UPPER PO,53.98009944941079,-1.150776601096898,549.5749972914757,5264.849130126335
4668,Infrastructure,Street Lighting,9289 : STREET LAMP (1) DRAPERS CROFT COPMANTHOR,53.9196087353747,-1.13537554323101,591.841280109186,6453.057078583987
4669,Infrastructure,Street Lighting,9404 : STREET LAMP (5) FERRY LANE BISHOPTHORPE,53.921703271180135,-1.090366755394251,408.21363043188614,4197.585372249961
4670,Infrastructure,Street Lighting,9406 : STREET LAMP (2) FERRY LANE BISHOPTHORPE,53.92097627323749,-1.09169204798918,412.15872749936875,4217.80852322329
4671,Infrastructure,Street Lighting,9493 : STREET LAMP (4) FIELD LANE HESLINGTON,53.94979159428959,-1.034002932791134,395.49589978398683,3799.7231380789844
4672,Infrastructure,Street Lighting,9671 : STREET LAMP (SL 1) ORCHARD ROAD UPPER PO,53.981521252152874,-1.148475614890411,558.931062715967,5339.697653522265
4673,Infrastructure,Street Lighting,9672 : STREET LAMP (SL 2) ORCHARD ROAD UPPER PO,53.98173196530222,-1.147769872673071,558.931062715967,5339.697653522265
4674,Infrastructure,Street Lighting,9701 : STREET LAMP (1) OLD SCHOOL COURT UPPER P,53.98367910516957,-1.153677436507931,569.4845835915739,5416.936004281775
4675,Infrastructure,Street Lighting,9703 : STREET LAMP (2) OLD SCHOOL COURT UPPER P,53.98381572779179,-1.153933908054283,569.4845835915739,5416.936004281775
4676,Infrastructure,Street Lighting,9883 : STREET LAMP (2) RUTLAND CLOSE COPMANTHOR,53.91725687775849,-1.143326066744222,610.1856313754215,6937.083671307559
4677,Infrastructure,Street Lighting,9928 : STREET LAMP (2) SADDLERS CLOSE COPMANTHO,53.918006448397335,-1.137540174062224,580.8013427923138,6546.695138779231
4678,Infrastructure,Street Lighting,9929 : STREET LAMP (1) SADDLERS CLOSE COPMANTHO,53.91812676907655,-1.138024929006239,576.526144490599,6512.493552365512
4679,Infrastructure,Street Lighting,9963 : STREET LAMP (4) SAWYERS CRESCENT COPMANT,53.916040262310325,-1.134094059986898,618.3729193335847,6237.169828951424
4680,Infrastructure,Street Lighting,9964 : STREET LAMP (1) SAWYERS CRESCENT COPMANT,53.91629178018712,-1.13407363869411,618.3729193335847,6237.169828951424
4681,Infrastructure,Street Lighting,17384 : STREET LAMP (5) CROFT COURT BISHOPTHORPE,53.92026011712006,-1.09804181003967,448.9579677548058,4212.416583526875
4682,Infrastructure,Street Lighting,17385 : STREET LAMP (3) CROFT COURT BISHOPTHORPE,53.920652138619694,-1.098779475424859,426.88860693990625,4174.4043212282295
4683,Infrastructure,Street Lighting,17386 : STREET LAMP (8) CROFT COURT BISHOPTHORPE,53.91966917056695,-1.098343833282666,446.7847189067107,4362.943398454793
4684,Infrastructure,Street Lighting,14162 : STREET LAMP (42) POPPLETON ROAD HOLGATE,53.959723684798576,-1.112174053539484,235.79098206225066,1751.0093254829792
4685,Infrastructure,Street Lighting,14164 : STREET LAMP (46) CHELWOOD WALK HOLGATE,53.95822863342316,-1.110544548020212,214.34807674506138,1581.149306851568
4686,Infrastructure,Street Lighting,8668 : STREET LAMP (2) VINCENT WAY FOXWOOD,53.94133234128722,-1.131591305506431,469.7948927522218,3382.640481555628
4687,Infrastructure,Street Lighting,8700 : STREET LAMP (4) WALKER DRIVE FOXWOOD,53.94181140521922,-1.133211470726691,460.8207556838071,3452.3007644406953
4688,Infrastructure,Street Lighting,8702 : STREET LAMP (2) WALKER DRIVE FOXWOOD,53.941755412409584,-1.134172399415203,454.4062388501191,3502.598585740189
4689,Infrastructure,Street Lighting,14168 : STREET LAMP (50) WINDMILL RISE HOLGATE,53.956903174945154,-1.108759127504854,198.9179970003872,1461.967038788986
4690,Infrastructure,Street Lighting,14171 : STREET LAMP (27) POPPLETON ROAD HOLGATE,53.960004068202295,-1.112411963251138,235.79098206225066,1758.1957176022697
4691,Infrastructure,Street Lighting,8492 : STREET LAMP (9) GALE LANE WESTFIELD,53.95119891928981,-1.130045883151242,364.5879409872129,2686.842210966196
4692,Infrastructure,Street Lighting,8493 : STREET LAMP (10) GALE LANE WESTFIELD,53.950998128386296,-1.129623397462193,364.5879409872129,2771.101394198074
4693,Infrastructure,Street Lighting,8494 : STREET LAMP (11) GALE LANE WESTFIELD,53.95066441066032,-1.129462719124367,329.06762846702225,2771.101394198074
4694,Infrastructure,Street Lighting,8495 : STREET LAMP (12) GALE LANE WESTFIELD,53.950490797274114,-1.129070149439926,329.06762846702225,2791.0178020034864
4695,Infrastructure,Street Lighting,8496 : STREET LAMP (13) GALE LANE WESTFIELD,53.95021121996631,-1.128938826943491,329.06762846702225,2805.3953158135746
4696,Infrastructure,Street Lighting,8497 : STREET LAMP (14) GALE LANE WESTFIELD,53.95009163484253,-1.128560377334504,329.06762846702225,2834.946643648082
4697,Infrastructure,Street Lighting,8498 : STREET LAMP (17) GALE LANE WESTFIELD,53.94958540358648,-1.128159497557192,323.7972272612037,2796.701298031473
4698,Infrastructure,Street Lighting,8500 : STREET LAMP (35) GALE LANE WESTFIELD,53.945513210160854,-1.123124976924131,358.5532164826292,2798.3122957607025
4699,Infrastructure,Street Lighting,8501 : STREET LAMP (37) GALE LANE WESTFIELD,53.94510503571214,-1.122615503479828,364.28179308120724,2836.7140616378974
4700,Infrastructure,Street Lighting,8502 : STREET LAMP (26) GALE LANE WESTFIELD,53.9475078963816,-1.125505852591448,342.08215073822635,2835.8686136747247
4701,Infrastructure,Street Lighting,8503 : STREET LAMP (27) GALE LANE WESTFIELD,53.94722809437859,-1.125344089697377,342.08215073822635,2777.6496100857034
4702,Infrastructure,Street Lighting,8504 : STREET LAMP (28) GALE LANE WESTFIELD,53.947090967248194,-1.125026986837381,342.08215073822635,2777.6496100857034
4703,Infrastructure,Street Lighting,8505 : STREET LAMP (29) GALE LANE WESTFIELD,53.94678409307382,-1.124850559125205,342.08215073822635,2765.5940270289634
